@relation ProteinFoldsDicots

@attribute pcvA             NUMERIC
@attribute pcvR             NUMERIC
@attribute pcvN             NUMERIC
@attribute pcvD             NUMERIC
@attribute pcvC             NUMERIC
@attribute pcvQ             NUMERIC
@attribute pcvE             NUMERIC
@attribute pcvG             NUMERIC
@attribute pcvH             NUMERIC
@attribute pcvI             NUMERIC
@attribute pcvL             NUMERIC
@attribute pcvK             NUMERIC
@attribute pcvM             NUMERIC
@attribute pcvF             NUMERIC
@attribute pcvP             NUMERIC
@attribute pcvS             NUMERIC
@attribute pcvT             NUMERIC
@attribute pcvW             NUMERIC
@attribute pcvY             NUMERIC
@attribute pcvV             NUMERIC
@attribute sscC             NUMERIC
@attribute sscE             NUMERIC
@attribute sscH             NUMERIC
@attribute dssC             NUMERIC
@attribute dssE             NUMERIC
@attribute dssH             NUMERIC
@attribute adssCCC          NUMERIC
@attribute adssCCE          NUMERIC
@attribute adssCCH          NUMERIC
@attribute adssCEC          NUMERIC
@attribute adssCEE          NUMERIC
@attribute adssCEH          NUMERIC
@attribute adssCHC          NUMERIC
@attribute adssCHE          NUMERIC
@attribute adssCHH          NUMERIC
@attribute adssECC          NUMERIC
@attribute adssECE          NUMERIC
@attribute adssECH          NUMERIC
@attribute adssEEC          NUMERIC
@attribute adssEEE          NUMERIC
@attribute adssEEH          NUMERIC
@attribute adssEHC          NUMERIC
@attribute adssEHE          NUMERIC
@attribute adssEHH          NUMERIC
@attribute adssHCC          NUMERIC
@attribute adssHCE          NUMERIC
@attribute adssHCH          NUMERIC
@attribute adssHEC          NUMERIC
@attribute adssHEE          NUMERIC
@attribute adssHEH          NUMERIC
@attribute adssHHC          NUMERIC
@attribute adssHHE          NUMERIC
@attribute adssHHH          NUMERIC
@attribute phyAthaliana     NUMERIC
@attribute phyCpapaya       NUMERIC
@attribute phyCsativus      NUMERIC
@attribute phyGmax          NUMERIC
@attribute phyLjaponicus    NUMERIC
@attribute phyMesculenta    NUMERIC
@attribute phyMtrunculata   NUMERIC
@attribute phyMguttatus     NUMERIC
@attribute phyPtrichocarpa  NUMERIC
@attribute phyPpersica      NUMERIC
@attribute phyRcommunis     NUMERIC
@attribute phySlycoparsicum NUMERIC
@attribute length           NUMERIC
@attribute class {a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,-}

@data
13.0000,11.0000,1.0000,9.0000,3.0000,11.0000,7.0000,14.0000,13.0000,2.0000,0.0000,6.0000,1.0000,6.0000,41.0000,9.0000,3.0000,18.0000,10.0000,4.0000,0.6891,0.0252,0.2857,4,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,f
6.0000,6.0000,29.0000,24.0000,0.0000,8.0000,13.0000,0.0000,4.0000,6.0000,6.0000,4.0000,3.0000,18.0000,0.0000,15.0000,12.0000,3.0000,9.0000,4.0000,0.7374,0.1676,0.0950,7,5,1,0,0,0,3,1,0,1,0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,f
30.0000,10.0000,7.0000,16.0000,0.0000,22.0000,14.0000,6.0000,5.0000,13.0000,6.0000,18.0000,18.0000,6.0000,9.0000,6.0000,3.0000,7.0000,9.0000,8.0000,0.2636,0.0000,0.7364,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,d
12.0000,13.0000,6.0000,6.0000,0.0000,12.0000,4.0000,0.0000,15.0000,10.0000,1.0000,11.0000,1.0000,1.0000,35.0000,10.0000,15.0000,10.0000,3.0000,12.0000,0.5039,0.0315,0.4646,6,0,4,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,e
17.0000,2.0000,12.0000,12.0000,0.0000,4.0000,6.0000,10.0000,6.0000,15.0000,10.0000,8.0000,1.0000,8.0000,20.0000,15.0000,11.0000,15.0000,9.0000,14.0000,0.4393,0.5327,0.0280,3,7,0,0,0,0,0,2,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,g
14.0000,4.0000,15.0000,16.0000,0.0000,5.0000,5.0000,8.0000,11.0000,2.0000,10.0000,5.0000,4.0000,2.0000,19.0000,13.0000,18.0000,7.0000,4.0000,3.0000,0.6254,0.0958,0.2789,11,4,6,1,0,1,2,0,0,3,2,0,0,1,2,0,0,0,1,0,0,2,0,2,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,3.55,p
6.0000,2.0000,10.0000,10.0000,2.0000,5.0000,12.0000,8.0000,2.0000,6.0000,8.0000,10.0000,3.0000,0.0000,38.0000,14.0000,11.0000,2.0000,1.0000,15.0000,0.6789,0.3211,0.0000,7,5,0,0,1,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,g
27.0000,6.0000,15.0000,14.0000,0.0000,11.0000,17.0000,7.0000,1.0000,9.0000,17.0000,10.0000,1.0000,4.0000,10.0000,20.0000,7.0000,0.0000,9.0000,11.0000,0.2917,0.0000,0.7083,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,l
17.0000,8.0000,4.0000,21.0000,0.0000,17.0000,11.0000,7.0000,0.0000,5.0000,7.0000,13.0000,11.0000,8.0000,16.0000,6.0000,10.0000,11.0000,5.0000,5.0000,0.6065,0.3548,0.0387,6,6,0,0,2,0,1,2,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,h
18.0000,29.0000,4.0000,0.0000,0.0000,14.0000,5.0000,11.0000,0.0000,3.0000,6.0000,20.0000,10.0000,0.0000,2.0000,13.0000,20.0000,0.0000,0.0000,2.0000,0.5105,0.2316,0.2579,9,5,4,0,1,0,3,1,0,2,0,1,0,1,2,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90,i
12.0000,18.0000,7.0000,9.0000,4.0000,4.0000,4.0000,35.0000,1.0000,16.0000,16.0000,10.0000,10.0000,13.0000,0.0000,19.0000,15.0000,0.0000,0.0000,10.0000,0.4467,0.1393,0.4139,6,4,7,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,1,1,1,0,2,2,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2.44,s
40.0000,4.0000,13.0000,10.0000,24.0000,12.0000,10.0000,16.0000,15.0000,6.0000,5.0000,9.0000,4.0000,9.0000,1.0000,9.0000,3.0000,0.0000,4.0000,10.0000,0.4444,0.0000,0.5556,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.90,b
4.0000,11.0000,3.0000,18.0000,0.0000,8.0000,19.0000,0.0000,16.0000,13.0000,14.0000,15.0000,5.0000,2.0000,26.0000,8.0000,11.0000,1.0000,10.0000,10.0000,0.5805,0.2732,0.1463,7,7,3,0,0,1,0,2,1,2,0,0,0,2,0,2,2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,2.05,h
10.0000,17.0000,11.0000,3.0000,8.0000,6.0000,7.0000,31.0000,15.0000,27.0000,6.0000,19.0000,20.0000,4.0000,5.0000,4.0000,4.0000,5.0000,12.0000,27.0000,0.5655,0.1964,0.2381,7,4,2,2,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68,s
16.0000,1.0000,3.0000,23.0000,0.0000,1.0000,10.0000,0.0000,1.0000,9.0000,7.0000,7.0000,10.0000,22.0000,24.0000,11.0000,7.0000,1.0000,10.0000,9.0000,0.5204,0.4286,0.0510,3,3,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.98,t
6.0000,25.0000,0.0000,3.0000,1.0000,17.0000,18.0000,20.0000,0.0000,11.0000,1.0000,22.0000,0.0000,9.0000,3.0000,9.0000,12.0000,0.0000,5.0000,12.0000,0.4874,0.2521,0.2605,7,3,2,0,0,1,3,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.19,z
17.0000,10.0000,3.0000,8.0000,11.0000,3.0000,1.0000,26.0000,2.0000,21.0000,11.0000,18.0000,18.0000,4.0000,2.0000,12.0000,14.0000,1.0000,5.0000,10.0000,0.4772,0.0996,0.4232,6,3,8,0,0,0,0,0,0,2,2,1,0,0,2,0,0,0,1,0,0,0,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41,t
8.0000,13.0000,11.0000,15.0000,22.0000,6.0000,3.0000,8.0000,6.0000,16.0000,26.0000,14.0000,4.0000,7.0000,25.0000,5.0000,12.0000,8.0000,4.0000,15.0000,0.4096,0.4458,0.1446,4,4,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,z
8.0000,2.0000,7.0000,20.0000,2.0000,5.0000,5.0000,14.0000,9.0000,23.0000,14.0000,2.0000,27.0000,7.0000,11.0000,13.0000,12.0000,0.0000,0.0000,19.0000,0.4178,0.1233,0.4589,6,5,11,0,0,0,0,0,0,2,2,1,0,0,3,0,0,0,0,0,2,0,0,3,2,0,2,1,2,0,1,1,1,1,1,1,0,1,1,1,1,1,2.92,p
22.0000,11.0000,3.0000,8.0000,0.0000,17.0000,3.0000,8.0000,11.0000,8.0000,4.0000,2.0000,26.0000,10.0000,21.0000,15.0000,12.0000,11.0000,8.0000,1.0000,0.7135,0.1986,0.0879,33,19,7,4,5,1,12,3,0,7,0,0,2,7,5,3,1,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67,i
21.0000,22.0000,15.0000,4.0000,3.0000,9.0000,1.0000,25.0000,8.0000,19.0000,8.0000,8.0000,27.0000,0.0000,3.0000,10.0000,8.0000,0.0000,0.0000,15.0000,0.4634,0.1585,0.3780,3,2,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.64,s
10.0000,10.0000,13.0000,13.0000,0.0000,2.0000,12.0000,23.0000,0.0000,3.0000,14.0000,16.0000,11.0000,16.0000,0.0000,9.0000,8.0000,10.0000,17.0000,7.0000,0.4641,0.1176,0.4183,5,1,4,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1.53,p
14.0000,7.0000,4.0000,16.0000,0.0000,7.0000,6.0000,21.0000,6.0000,19.0000,10.0000,3.0000,17.0000,12.0000,15.0000,12.0000,18.0000,9.0000,16.0000,15.0000,0.4534,0.1949,0.3517,7,8,6,0,0,0,2,0,1,0,2,1,0,2,4,1,0,0,0,1,0,0,1,0,3,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,2.36,w
3.0000,21.0000,9.0000,19.0000,2.0000,14.0000,26.0000,7.0000,14.0000,14.0000,15.0000,16.0000,10.0000,18.0000,5.0000,12.0000,7.0000,0.0000,21.0000,8.0000,0.4337,0.0000,0.5663,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,f
5.0000,17.0000,7.0000,1.0000,1.0000,24.0000,0.0000,12.0000,17.0000,23.0000,17.0000,19.0000,1.0000,4.0000,22.0000,9.0000,10.0000,9.0000,7.0000,16.0000,0.5115,0.4885,0.0000,6,8,0,0,0,0,4,1,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.31,p
3.0000,1.0000,7.0000,13.0000,0.0000,16.0000,12.0000,18.0000,18.0000,11.0000,3.0000,1.0000,3.0000,15.0000,10.0000,13.0000,5.0000,4.0000,36.0000,10.0000,0.4557,0.2911,0.2532,3,3,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,g
13.0000,2.0000,21.0000,6.0000,7.0000,5.0000,7.0000,16.0000,4.0000,18.0000,19.0000,11.0000,25.0000,13.0000,17.0000,9.0000,12.0000,2.0000,3.0000,14.0000,0.5080,0.1254,0.3666,11,3,8,0,0,2,1,0,0,5,2,0,0,0,2,0,0,0,1,0,0,1,1,3,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3.11,p
5.0000,5.0000,7.0000,19.0000,0.0000,5.0000,9.0000,18.0000,0.0000,22.0000,17.0000,16.0000,7.0000,9.0000,15.0000,6.0000,10.0000,0.0000,6.0000,29.0000,0.4637,0.0866,0.4497,12,3,11,0,0,1,1,0,0,6,2,1,0,0,2,0,0,0,1,0,0,1,1,5,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,3.58,p
15.0000,11.0000,11.0000,8.0000,7.0000,6.0000,7.0000,17.0000,8.0000,19.0000,14.0000,13.0000,14.0000,16.0000,9.0000,8.0000,20.0000,0.0000,4.0000,11.0000,0.4171,0.1486,0.4343,6,4,6,0,0,0,2,0,1,2,0,0,0,0,2,0,0,0,1,0,1,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.75,s
6.0000,7.0000,2.0000,23.0000,0.0000,9.0000,35.0000,5.0000,0.0000,19.0000,21.0000,9.0000,13.0000,3.0000,3.0000,9.0000,13.0000,14.0000,17.0000,9.0000,0.3425,0.0822,0.5753,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,c
15.0000,0.0000,8.0000,13.0000,1.0000,20.0000,22.0000,10.0000,8.0000,10.0000,4.0000,21.0000,1.0000,9.0000,23.0000,6.0000,15.0000,5.0000,16.0000,15.0000,0.4021,0.1270,0.4709,6,2,7,0,1,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1.89,u
36.0000,5.0000,6.0000,9.0000,23.0000,8.0000,5.0000,34.0000,12.0000,6.0000,1.0000,16.0000,7.0000,1.0000,12.0000,8.0000,7.0000,1.0000,3.0000,5.0000,0.4430,0.0000,0.5570,2,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,b
16.0000,15.0000,10.0000,15.0000,0.0000,12.0000,11.0000,2.0000,8.0000,11.0000,5.0000,22.0000,13.0000,28.0000,5.0000,15.0000,6.0000,5.0000,22.0000,10.0000,0.3910,0.1955,0.4135,3,4,3,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,r
25.0000,12.0000,10.0000,0.0000,3.0000,1.0000,11.0000,3.0000,29.0000,14.0000,22.0000,6.0000,23.0000,3.0000,9.0000,5.0000,12.0000,0.0000,11.0000,14.0000,0.4949,0.1633,0.3418,7,4,5,1,0,1,0,0,1,0,2,0,2,0,1,0,0,0,0,1,0,0,1,0,3,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.96,s
10.0000,5.0000,8.0000,14.0000,6.0000,11.0000,25.0000,8.0000,1.0000,3.0000,8.0000,21.0000,13.0000,24.0000,1.0000,15.0000,8.0000,11.0000,22.0000,6.0000,0.3307,0.5591,0.1102,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,o
8.0000,18.0000,8.0000,8.0000,0.0000,8.0000,11.0000,8.0000,8.0000,20.0000,4.0000,9.0000,2.0000,8.0000,9.0000,14.0000,13.0000,0.0000,11.0000,15.0000,0.3968,0.1587,0.4444,4,3,4,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.26,p
9.0000,8.0000,8.0000,9.0000,16.0000,16.0000,15.0000,11.0000,6.0000,8.0000,13.0000,17.0000,1.0000,13.0000,25.0000,13.0000,12.0000,3.0000,5.0000,10.0000,0.5592,0.4408,0.0000,9,12,0,0,0,0,4,4,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,g
9.0000,17.0000,25.0000,21.0000,0.0000,11.0000,7.0000,22.0000,7.0000,9.0000,6.0000,14.0000,3.0000,8.0000,13.0000,19.0000,17.0000,20.0000,8.0000,13.0000,0.5978,0.1369,0.2654,10,6,6,0,0,0,2,0,0,3,3,0,1,1,4,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3.58,p
29.0000,3.0000,4.0000,6.0000,12.0000,2.0000,2.0000,6.0000,0.0000,11.0000,10.0000,0.0000,17.0000,6.0000,30.0000,23.0000,16.0000,0.0000,1.0000,7.0000,0.5921,0.0947,0.3132,12,3,7,0,0,3,2,0,0,5,1,0,0,1,2,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80,p
15.0000,5.0000,22.0000,9.0000,20.0000,7.0000,4.0000,11.0000,5.0000,9.0000,2.0000,10.0000,4.0000,10.0000,15.0000,17.0000,16.0000,18.0000,20.0000,19.0000,0.5683,0.1882,0.2435,10,6,4,0,1,1,2,0,1,1,2,0,3,1,1,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71,p
4.0000,10.0000,3.0000,8.0000,3.0000,10.0000,23.0000,14.0000,13.0000,7.0000,7.0000,15.0000,4.0000,10.0000,8.0000,8.0000,13.0000,3.0000,12.0000,9.0000,0.4681,0.5319,0.0000,1,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.94,t
1.0000,4.0000,20.0000,13.0000,39.0000,2.0000,12.0000,18.0000,33.0000,4.0000,4.0000,6.0000,7.0000,15.0000,17.0000,12.0000,9.0000,5.0000,20.0000,4.0000,0.8113,0.1887,0.0000,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,-
1.0000,10.0000,12.0000,26.0000,40.0000,6.0000,19.0000,17.0000,10.0000,3.0000,1.0000,4.0000,1.0000,8.0000,4.0000,5.0000,0.0000,15.0000,19.0000,4.0000,0.5833,0.2222,0.1944,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,-
3.0000,9.0000,17.0000,20.0000,50.0000,16.0000,17.0000,10.0000,11.0000,15.0000,1.0000,1.0000,4.0000,1.0000,9.0000,7.0000,11.0000,0.0000,3.0000,13.0000,0.7209,0.2791,0.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,-
2.0000,0.0000,25.0000,12.0000,33.0000,4.0000,11.0000,24.0000,8.0000,11.0000,3.0000,2.0000,2.0000,1.0000,12.0000,8.0000,14.0000,0.0000,0.0000,9.0000,0.6923,0.3077,0.0000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,-
10.0000,13.0000,10.0000,6.0000,0.0000,2.0000,3.0000,24.0000,1.0000,26.0000,22.0000,14.0000,15.0000,5.0000,0.0000,16.0000,13.0000,0.0000,0.0000,11.0000,0.4776,0.1269,0.3955,11,5,7,0,0,1,3,0,0,4,2,0,0,0,3,0,0,0,1,0,0,1,2,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2.68,s
10.0000,8.0000,12.0000,18.0000,0.0000,23.0000,10.0000,13.0000,3.0000,15.0000,13.0000,13.0000,13.0000,20.0000,27.0000,8.0000,5.0000,5.0000,13.0000,19.0000,0.4817,0.4390,0.0793,5,8,1,0,0,0,1,1,0,1,0,0,0,1,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,o
31.0000,6.0000,4.0000,9.0000,0.0000,3.0000,4.0000,26.0000,6.0000,6.0000,5.0000,2.0000,9.0000,9.0000,20.0000,20.0000,7.0000,9.0000,16.0000,12.0000,0.6144,0.0588,0.3268,10,2,5,1,1,2,1,0,0,3,1,0,0,0,2,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06,r
3.0000,3.0000,29.0000,25.0000,0.0000,13.0000,14.0000,2.0000,26.0000,7.0000,7.0000,20.0000,1.0000,15.0000,9.0000,11.0000,11.0000,1.0000,9.0000,7.0000,0.6076,0.2532,0.1392,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,l
7.0000,5.0000,26.0000,16.0000,26.0000,10.0000,20.0000,15.0000,4.0000,2.0000,4.0000,20.0000,6.0000,3.0000,6.0000,10.0000,6.0000,5.0000,13.0000,4.0000,0.4762,0.3605,0.1633,6,5,1,1,2,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,y
7.0000,2.0000,29.0000,18.0000,36.0000,8.0000,12.0000,19.0000,11.0000,10.0000,0.0000,1.0000,2.0000,0.0000,11.0000,17.0000,18.0000,1.0000,2.0000,8.0000,0.7436,0.2564,0.0000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,-
2.0000,2.0000,13.0000,10.0000,7.0000,24.0000,11.0000,12.0000,3.0000,12.0000,26.0000,3.0000,7.0000,8.0000,8.0000,11.0000,6.0000,13.0000,4.0000,4.0000,0.4182,0.1455,0.4364,3,1,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10,c
45.0000,4.0000,3.0000,8.0000,23.0000,9.0000,9.0000,21.0000,11.0000,5.0000,1.0000,15.0000,3.0000,0.0000,8.0000,6.0000,4.0000,0.0000,0.0000,9.0000,0.5275,0.0000,0.4725,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,b
25.0000,15.0000,6.0000,15.0000,0.0000,13.0000,16.0000,25.0000,2.0000,12.0000,13.0000,15.0000,3.0000,5.0000,13.0000,1.0000,8.0000,6.0000,8.0000,13.0000,0.5657,0.0000,0.4343,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.99,b
18.0000,15.0000,4.0000,10.0000,9.0000,10.0000,20.0000,4.0000,16.0000,15.0000,14.0000,6.0000,6.0000,6.0000,1.0000,8.0000,5.0000,32.0000,8.0000,8.0000,0.1895,0.0000,0.8105,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,0.95,d
4.0000,5.0000,6.0000,17.0000,44.0000,2.0000,11.0000,0.0000,9.0000,12.0000,0.0000,12.0000,4.0000,8.0000,0.0000,1.0000,18.0000,0.0000,16.0000,29.0000,0.7642,0.0849,0.1509,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.06,z
27.0000,12.0000,0.0000,1.0000,14.0000,5.0000,3.0000,24.0000,7.0000,23.0000,11.0000,12.0000,3.0000,2.0000,5.0000,20.0000,17.0000,0.0000,5.0000,16.0000,0.5138,0.0856,0.4006,9,4,9,0,0,0,1,0,0,4,2,1,0,0,3,0,0,0,1,0,0,0,1,4,2,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3.27,s
2.0000,23.0000,9.0000,31.0000,4.0000,13.0000,23.0000,8.0000,5.0000,2.0000,3.0000,19.0000,1.0000,1.0000,19.0000,11.0000,4.0000,0.0000,0.0000,1.0000,0.4444,0.0000,0.5556,2,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0.81,c
8.0000,15.0000,14.0000,7.0000,3.0000,19.0000,6.0000,19.0000,4.0000,8.0000,2.0000,20.0000,1.0000,4.0000,44.0000,7.0000,3.0000,0.0000,0.0000,15.0000,0.9649,0.0351,0.0000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,-
15.0000,7.0000,9.0000,8.0000,3.0000,8.0000,6.0000,18.0000,0.0000,15.0000,16.0000,11.0000,32.0000,4.0000,4.0000,9.0000,13.0000,0.0000,0.0000,17.0000,0.4275,0.1451,0.4275,6,5,7,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,1,1,0,0,1,2,2,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2.55,s
20.0000,4.0000,2.0000,1.0000,5.0000,2.0000,0.0000,6.0000,0.0000,17.0000,12.0000,21.0000,4.0000,16.0000,18.0000,7.0000,18.0000,0.0000,4.0000,13.0000,0.3816,0.1316,0.4868,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.76,c
33.0000,7.0000,0.0000,7.0000,0.0000,24.0000,20.0000,7.0000,3.0000,3.0000,10.0000,4.0000,2.0000,0.0000,27.0000,4.0000,7.0000,3.0000,0.0000,8.0000,0.6619,0.2374,0.1007,3,4,1,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,z
